PPCName,F1,F2,F3,F4,F5,F6,F7,F8,F9
p33_gpcc-octree-predlift_r04,0.05294053534,0.1175817051,0.1497102942,0.4702047922,0.1444199467,561305.3783,1.143072823,0.6088002981,1.022718615
p33_gpcc-octree-predlift_r05,0.05122414854,0.1151240026,0.1456507373,0.471531521,0.1443089781,779586.0389,1.002001263,0.5101278531,0.867996297
p33_gpcc-octree-predlift_r06,0.05161619586,0.1141775666,0.1442309842,0.4719438535,0.1439888616,931822.8387,0.9367135661,0.4700640056,0.8159117746
p33_gpcc-octree-raht_r02,0.067880448,0.14015822,0.195706399,0.462568806,0.154756545,92659.9902,3.42929308,1.89043313,2.94858888
p33_gpcc-octree-raht_r03,0.05798200653,0.125644007,0.1661776685,0.4667830407,0.149483516,294449.0734,1.729407593,0.9243960079,1.499187831
p33_gpcc-octree-raht_r04,0.05294053534,0.1175817051,0.1497102942,0.4702047922,0.1444199467,569540.9025,1.143072823,0.6088002981,1.022718615
p33_gpcc-octree-raht_r05,0.05122414854,0.1151240026,0.1456507373,0.471531521,0.1443089781,772951.3041,1.002001263,0.5101278531,0.867996297
p33_gpcc-octree-raht_r06,0.05161619586,0.1141775666,0.1442309842,0.4719438535,0.1439888616,894333.584,0.9367135661,0.4700640056,0.8159117746
p33_vpcc_r00,0.03321671082,0.1169770225,0.1739866459,0.4937791754,0.1446928162,445275.629,0.9010547941,0.3960343338,0.8001610804
p33_vpcc_r01,0.03981515437,0.1258423576,0.1838034937,0.4835310839,0.1545133433,601502.6641,0.8775330531,0.4093038814,0.7703585286
p33_vpcc_r02,0.04699081807,0.13334362,0.1930279836,0.4763721109,0.1601940905,672292.3546,0.8474947816,0.4188133845,0.7444807741
p33_vpcc_r03,0.04731689531,0.1313156488,0.1890563676,0.4691524112,0.1645453251,733703.3931,0.835589956,0.4180379925,0.7293883787
p33_vpcc_r04,0.05070663962,0.1332568034,0.1891648754,0.4636173636,0.1659428387,821512.6378,0.8215203799,0.4194194827,0.7185944302
p33_vpcc_r05,0.04847069473,0.1263882865,0.1766117114,0.4620612418,0.1615531893,897969.9253,0.8466366469,0.4257026517,0.7411826472
p35_geocnn_r01,0.096411285885,0.15771571333,0.23926893313,0.48565499544,0.15331940329,8959107.4171,0.73289133243,0.64678658365,0.65843430369
p35_geocnn_r02,0.086375808201,0.15234524773,0.22465073821,0.48093306798,0.15192471564,8664615.1278,0.75383244797,0.64645298495,0.66276489672
p35_geocnn_r03,0.076848923494,0.14424843991,0.20849616591,0.47724376012,0.15101505127,8225077.0416,0.77758453789,0.64779312058,0.664631738
p35_geocnn_r04,0.070499459609,0.13570869578,0.19410904949,0.47508422425,0.14956859728,7977157.0322,0.79498190652,0.64712030508,0.66648189501
p35_gpcc-octree-predlift_r02,0.08954501085,0.1510609642,0.2268886423,0.4704115077,0.1579466634,140738.3832,3.003818832,2.547552329,2.646897655
p35_gpcc-octree-predlift_r03,0.07950793308,0.1396537325,0.2062071422,0.4630013018,0.1572461868,823388.1271,1.530562749,1.293466178,1.326807543
p35_gpcc-octree-predlift_r04,0.067417544791,0.12791400459,0.18326716725,0.46339232941,0.15226057278,1901933.0896,1.0330802248,0.8660532751,0.89915707274
p35_gpcc-octree-predlift_r05,0.065676462215,0.12179254997,0.17389907345,0.4638783981,0.15038872111,2962910.8489,0.90262882973,0.72609884355,0.78401037314
p35_gpcc-octree-predlift_r06,0.064704871613,0.11959621727,0.17149508379,0.4618072025,0.15226781747,3864057.8816,0.84235338346,0.68803436597,0.72840049092
p35_gpcc-octree-raht_r02,0.08954501085,0.1510609642,0.2268886423,0.4704115077,0.1579466634,111361.3602,3.003818832,2.547552329,2.646897655
p35_gpcc-octree-raht_r03,0.07950793308,0.1396537325,0.2062071422,0.4630013018,0.1572461868,830202.2303,1.530562749,1.293466178,1.326807543
p35_gpcc-octree-raht_r04,0.067417544791,0.12791400459,0.18326716725,0.46339232941,0.15226057278,2030015.3927,1.0330802248,0.8660532751,0.89915707274
p35_gpcc-octree-raht_r05,0.065676462215,0.12179254997,0.17389907345,0.4638783981,0.15038872111,3024887.4825,0.90262882973,0.72609884355,0.78401037314
p35_gpcc-octree-raht_r06,0.064704871613,0.11959621727,0.17149508379,0.4618072025,0.15226781747,3723017.3292,0.84235338346,0.68803436597,0.72840049092
p35_vpcc_r00,0.04899592191,0.1228160987,0.1825206768,0.4678839267,0.1668681138,558886.3952,0.8620914692,0.6748067034,0.7162464712
p35_vpcc_r01,0.056641372727,0.12868141652,0.19038631592,0.46204347436,0.16837030648,1058648.8589,0.82925183638,0.66679819974,0.69531900403
p35_vpcc_r02,0.058747138379,0.12666895481,0.18677066755,0.45590165335,0.17053261772,1485809.0401,0.82111155346,0.6666130319,0.69381926476
p35_vpcc_r03,0.057582229069,0.12092657923,0.17919263486,0.45216778224,0.17153638467,1911307.0494,0.81563856251,0.66573125837,0.68862310402
p35_vpcc_r04,0.058021255769,0.11954506966,0.17708966676,0.45147167776,0.17160893793,2468007.8428,0.80782735579,0.66231649831,0.68265162074
p35_vpcc_r05,0.055043980178,0.1099297119,0.16335562964,0.44866410465,0.16859519652,3057882.5479,0.82419591783,0.67669781141,0.69294759255
p36_geocnn_r01,0.136224597794,0.140635390042,0.242133955237,0.527064380272,0.141881157316,53372808.6154,0.603335920335,0.639625417764,0.70860127735
p36_geocnn_r02,0.108734469602,0.161076718716,0.260742036291,0.490260010291,0.159194011818,38630718.2633,0.68654070319,0.625929935566,0.729712038058
p36_geocnn_r03,0.0845463359647,0.149323552554,0.241125552776,0.459087437557,0.167813866033,33133250.13,0.762761769925,0.633633672775,0.753644583438
p36_geocnn_r04,0.0721961975535,0.138069222147,0.22790058645,0.449117866199,0.17197841991,29609949.6147,0.799341562068,0.651601492494,0.778962744383
p36_gpcc-octree-predlift_r02,0.097747023843,0.14013620652,0.24134036246,0.4384520017,0.17586331271,1181772.8994,3.0031250241,2.5605909625,2.989167946
p36_gpcc-octree-predlift_r03,0.063764942157,0.10635649636,0.19318113196,0.42101010135,0.18469664329,4953433.0066,1.7213829323,1.4177132474,1.7260913702
p36_gpcc-octree-predlift_r04,0.044336811461,0.076786784592,0.20091629015,0.38202824365,0.20111001446,8787038.4511,1.5791045261,1.3496673591,1.5878819139
p36_gpcc-octree-predlift_r05,0.0398367584201,0.0751441794396,0.199966205183,0.390105390734,0.200611714421,10254896.0326,1.57211888942,1.3342737858,1.57966350398
p36_gpcc-octree-predlift_r06,0.0379595633334,0.0751151095269,0.198444913305,0.404471620605,0.20082280344,10776498.3736,1.5872707787,1.34177358671,1.59952642241
p36_gpcc-octree-raht_r02,0.09774702384,0.1401362065,0.2413403625,0.4384520017,0.1758633127,995505.4005,3.003125024,2.560590962,2.989167946
p36_gpcc-octree-raht_r03,0.063764942157,0.10635649636,0.19318113196,0.42101010135,0.18469664329,4555789.5809,1.7213829323,1.4177132474,1.7260913702
p36_gpcc-octree-raht_r04,0.044336811461,0.076786784592,0.20091629015,0.38202824365,0.20111001446,8489748.781,1.5791045261,1.3496673591,1.5878819139
p36_gpcc-octree-raht_r05,0.0398367584201,0.0751441794396,0.199966205183,0.390105390734,0.200611714421,10200723.445,1.57211888942,1.3342737858,1.57966350398
p36_gpcc-octree-raht_r06,0.0379595633334,0.0751151095269,0.198444913305,0.404471620605,0.20082280344,10627087.1058,1.5872707787,1.34177358671,1.59952642241
p36_vpcc_r00,0.024278022252,0.073949716326,0.16898111701,0.48108823187,0.16917551607,3977975.3532,0.9889939443,0.57206088854,1.0238809648
p36_vpcc_r01,0.028384527632,0.082668899557,0.17589263858,0.47685439468,0.17318036631,5304421.8776,0.97369026763,0.595272272,1.0036219967
p36_vpcc_r02,0.033922276747,0.089895536351,0.18115175892,0.46431650533,0.17873687619,7974116.6876,0.95018539188,0.61260201167,0.97364988179
p36_vpcc_r03,0.0401386273415,0.0962582242637,0.186767620751,0.449763627747,0.183474354336,11376718.4199,0.92039876697,0.613324163042,0.941480163162
p36_vpcc_r04,0.0442535800257,0.100310680236,0.190961857013,0.440219260299,0.185909977434,13607767.4253,0.908674708037,0.622428071456,0.926618633963
p36_vpcc_r05,0.0409572779401,0.0880057539677,0.186105834472,0.43068373562,0.187545144628,13723887.7536,0.990683652467,0.661879004174,1.01166624559
p40_geocnn_r01,0.0635265494443,0.15877621902,0.210803211041,0.501422287338,0.135439655574,16708066.4733,0.735291179266,0.510215759039,0.815231089206
p40_geocnn_r02,0.0540635131406,0.145174032302,0.185441752985,0.501159731598,0.130753646124,15848771.533,0.742017537112,0.50138583514,0.82223675919
p40_geocnn_r03,0.0427534013224,0.121923429398,0.148751429201,0.498848668541,0.126933759078,15704574.6679,0.753788786259,0.488954577724,0.834967256633
p40_geocnn_r04,0.0357686077633,0.103761557719,0.122906587942,0.499737860202,0.123420540732,15342773.0299,0.76048690365,0.481243715811,0.845846770982
p40_gpcc-octree-predlift_r02,0.0444849117,0.1198351011,0.1447428131,0.4903664645,0.1337658312,446095.4013,2.957436308,1.969197271,3.335146462
p40_gpcc-octree-predlift_r03,0.038137144124,0.10473121846,0.12188448701,0.49229118495,0.13066924566,1757244.5302,1.4926712414,0.97768980033,1.6817689255
p40_gpcc-octree-predlift_r04,0.032009066754,0.092314001236,0.10622744446,0.49755236294,0.12509136022,5215804.1735,0.9988266555,0.65130674363,1.1306925676
p40_gpcc-octree-predlift_r05,0.031848174573,0.090166736975,0.103672219,0.49985250899,0.12199420372,8612034.8728,0.85191017991,0.55322715496,0.98308608873
p40_gpcc-octree-predlift_r06,0.0316356747346,0.0891161795491,0.102384410115,0.501337290012,0.120779087467,10469761.5785,0.79950661851,0.515665768553,0.916420496766
p40_gpcc-octree-raht_r02,0.0444849117,0.1198351011,0.1447428131,0.4903664645,0.1337658312,436765.0189,2.957436308,1.969197271,3.335146462
p40_gpcc-octree-raht_r03,0.038137144124,0.10473121846,0.12188448701,0.49229118495,0.13066924566,1561511.1618,1.4926712414,0.97768980033,1.6817689255
p40_gpcc-octree-raht_r04,0.032009066754,0.092314001236,0.10622744446,0.49755236294,0.12509136022,4668410.4762,0.9988266555,0.65130674363,1.1306925676
p40_gpcc-octree-raht_r05,0.031848174573,0.090166736975,0.103672219,0.49985250899,0.12199420372,8381196.1935,0.85191017991,0.55322715496,0.98308608873
p40_gpcc-octree-raht_r06,0.0316356747346,0.0891161795491,0.102384410115,0.501337290012,0.120779087467,10188534.4485,0.79950661851,0.515665768553,0.916420496766
p40_vpcc_r00,0.018805569417,0.082089199042,0.11469352772,0.51406607295,0.11633170312,1814021.7094,0.76239691181,0.45985331492,0.88929217651
p40_vpcc_r01,0.025609086193,0.099379352016,0.13154946836,0.50726727262,0.12537658582,2748031.9397,0.74566678713,0.46573351128,0.86435486761
p40_vpcc_r02,0.029576905025,0.10327164915,0.13230691304,0.49726271783,0.13481483971,4737696.67,0.73512113929,0.47280377241,0.84685511643
p40_vpcc_r03,0.029169547069,0.098477831046,0.12411153917,0.49338884947,0.1365923203,8046654.72,0.73369647438,0.47453733439,0.84428421298
p40_vpcc_r04,0.0308771512706,0.100561022842,0.125484783758,0.489039124193,0.141132825164,10890285.3288,0.727466891814,0.478207700686,0.835864699204
p40_vpcc_r05,0.0308068834504,0.0977032662656,0.119837312658,0.488236706581,0.13890745946,11913056.0238,0.73467502691,0.484204375753,0.846588339407
p41_geocnn_r01,0.0880306580623,0.140476355893,0.218952239147,0.463148202926,0.158360531133,14121951.9022,0.727575348529,0.723397757446,0.632957560589
p41_geocnn_r02,0.0775707725454,0.128483639699,0.193892377968,0.459292516571,0.155306051781,13563209.6694,0.744451690273,0.731706423793,0.635466846722
p41_geocnn_r03,0.0720621860094,0.119384215408,0.178701313233,0.457804417828,0.153927159373,13405462.652,0.75245774235,0.737050472256,0.637516117833
p41_geocnn_r04,0.0670567638598,0.108856973909,0.161565754983,0.456769481182,0.152285150916,13111094.9147,0.760969147131,0.741125506829,0.639260244558
p41_gpcc-octree-predlift_r02,0.08663692322,0.1319274286,0.2088865451,0.4494322239,0.1618438485,820731.5061,2.843512811,2.916134919,2.565723789
p41_gpcc-octree-predlift_r03,0.076973413746,0.11804496912,0.1814674063,0.44645662271,0.15912668749,2684697.7107,1.4414266784,1.4800328141,1.2892252905
p41_gpcc-octree-predlift_r04,0.063412112498,0.10445344355,0.15505919242,0.44248413743,0.15803764922,5262873.9368,0.96115514218,1.0019642195,0.87991897838
p41_gpcc-octree-predlift_r05,0.062278324998,0.098980927016,0.14725954624,0.44601634257,0.15588692918,6963623.8546,0.8336504488,0.87392615782,0.74514985493
p41_gpcc-octree-predlift_r06,0.061432696794,0.096424869662,0.14419639714,0.44897947626,0.15547071028,7893262.171,0.78063469511,0.81807886343,0.69831703813
p41_gpcc-octree-raht_r02,0.08663692322,0.1319274286,0.2088865451,0.4494322239,0.1618438485,862263.7841,2.843512811,2.916134919,2.565723789
p41_gpcc-octree-raht_r03,0.076973413746,0.11804496912,0.1814674063,0.44645662271,0.15912668749,2722227.8802,1.4414266784,1.4800328141,1.2892252905
p41_gpcc-octree-raht_r04,0.063412112498,0.10445344355,0.15505919242,0.44248413743,0.15803764922,5275228.5832,0.96115514218,1.0019642195,0.87991897838
p41_gpcc-octree-raht_r05,0.062278324998,0.098980927016,0.14725954624,0.44601634257,0.15588692918,7005160.0691,0.8336504488,0.87392615782,0.74514985493
p41_gpcc-octree-raht_r06,0.061432696794,0.096424869662,0.14419639714,0.44897947626,0.15547071028,7752749.8641,0.78063469511,0.81807886343,0.69831703813
p41_vpcc_r00,0.042385965015,0.10513283774,0.16901941679,0.47514639178,0.16537866815,3786632.9535,0.78641779642,0.80675330451,0.68717360357
p41_vpcc_r01,0.054072333189,0.11577953864,0.17928042775,0.46187723081,0.16685999452,4794985.1716,0.73959238819,0.77761921848,0.65313291605
p41_vpcc_r02,0.059036745245,0.11649777453,0.17934921656,0.4534823603,0.16820418078,5942778.6645,0.72525963746,0.76520205361,0.63916090558
p41_vpcc_r03,0.059350674737,0.11097707852,0.17089444454,0.44593920452,0.16935067769,6838848.7713,0.72081054976,0.76488747556,0.63305913496
p41_vpcc_r04,0.060637336376,0.11014486801,0.16863807512,0.44215506272,0.1702360666,7611030.1758,0.71518745181,0.76185318954,0.62661742964
p41_vpcc_r05,0.059874349675,0.10380140085,0.15947776519,0.44112640008,0.16665128134,8047523.8479,0.7348188645,0.78549233411,0.64138617306
p43_geocnn_r01,0.0803507399691,0.154552402702,0.216966627926,0.484855559819,0.145134785901,15942719.607,0.644854961337,0.631379852163,0.784822985103
p43_geocnn_r02,0.059064127244,0.124624681804,0.165988653906,0.473094959926,0.142434269701,14899123.3127,0.65092023203,0.635863534073,0.814087582079
p43_geocnn_r03,0.0466711537599,0.10224444224,0.136888580744,0.475764771507,0.136078459642,14080149.2877,0.654266548948,0.641114127466,0.836576206144
p43_geocnn_r04,0.0433304505659,0.0920426703043,0.123944852364,0.474678341012,0.135080663019,13684285.4741,0.656901085727,0.638936016543,0.843870275854
p43_gpcc-octree-predlift_r02,0.061628042662,0.11705982625,0.1584255596,0.46180722104,0.1497147181,1077647.9886,2.5181254093,2.5067103215,3.2475229468
p43_gpcc-octree-predlift_r03,0.054304474759,0.10259646604,0.13454362929,0.46311024017,0.14669404966,2357824.6916,1.2730455936,1.2598116978,1.6453439948
p43_gpcc-octree-predlift_r04,0.042734461833,0.09036566628,0.12177988244,0.47210721883,0.14612296806,3860349.2571,0.85684293128,0.85299314472,1.1244796805
p43_gpcc-octree-predlift_r05,0.041206193174,0.086877986627,0.12035507866,0.47203899787,0.1461106441,5245426.5537,0.73715262326,0.73964713009,0.97296958116
p43_gpcc-octree-predlift_r06,0.040590415846,0.08512500108,0.11978058222,0.47502057182,0.14588560551,6482082.2825,0.69316501592,0.69243318786,0.91099677942
p43_gpcc-octree-raht_r02,0.061628042662,0.11705982625,0.1584255596,0.46180722104,0.1497147181,1137324.563,2.5181254093,2.5067103215,3.2475229468
p43_gpcc-octree-raht_r03,0.054304474759,0.10259646604,0.13454362929,0.46311024017,0.14669404966,2520347.7116,1.2730455936,1.2598116978,1.6453439948
p43_gpcc-octree-raht_r04,0.042734461833,0.09036566628,0.12177988244,0.47210721883,0.14612296806,3977443.3376,0.85684293128,0.85299314472,1.1244796805
p43_gpcc-octree-raht_r05,0.041206193174,0.086877986627,0.12035507866,0.47203899787,0.1461106441,5129605.6984,0.73715262326,0.73964713009,0.97296958116
p43_gpcc-octree-raht_r06,0.040590415846,0.08512500108,0.11978058222,0.47502057182,0.14588560551,6042630.9159,0.69316501592,0.69243318786,0.91099677942
p43_vpcc_r00,0.027159536861,0.093779195799,0.14196117939,0.49064355477,0.12666884372,3145077.1499,0.64219016367,0.64417454232,0.88174301895
p43_vpcc_r01,0.035012589912,0.10356587927,0.14834218537,0.48596326769,0.13355004619,3705542.459,0.63752921074,0.6346841096,0.85867137469
p43_vpcc_r02,0.040581389279,0.10885488179,0.1517279541,0.48215218371,0.1380401371,4295047.8056,0.63207789218,0.62933987721,0.84374494925
p43_vpcc_r03,0.039923132299,0.10162841811,0.14096875728,0.48124398923,0.13907984715,4700446.7086,0.63277926087,0.62914067752,0.84361312132
p43_vpcc_r04,0.041263528445,0.10040910295,0.13756362884,0.47996744642,0.14046343058,5372698.8247,0.62855871758,0.62667910283,0.83593554373
p43_vpcc_r05,0.040294820798,0.093540622629,0.1265389912,0.47819113584,0.13693314693,6282870.7796,0.63691914173,0.63574803388,0.84787841254
p44_geocnn_r01,0.11265001492,0.148060751598,0.249246408598,0.478396212,0.159987390139,14668590.6053,0.612400628842,0.694578756454,0.731069390648
p44_geocnn_r02,0.100746747105,0.146040936414,0.236480891998,0.469756473123,0.159570451182,13742177.6806,0.632414163335,0.695568342688,0.744234350098
p44_geocnn_r03,0.0951273506474,0.139947601578,0.224870403821,0.462017642697,0.15951681494,13280943.2964,0.648694412183,0.693144314061,0.745910707081
p44_geocnn_r04,0.0883833482762,0.133397309069,0.210756312345,0.458719024055,0.158186983004,12740434.6673,0.659761009024,0.693059279699,0.755048770792
p44_gpcc-octree-predlift_r02,0.121430899,0.1443270273,0.2503295106,0.4896104045,0.1581699994,762363.4361,2.487988682,2.663154645,2.860536994
p44_gpcc-octree-predlift_r03,0.098891534002,0.13800592417,0.22705067914,0.45990060428,0.16217762498,2804467.1808,1.2603989106,1.3856487243,1.4942253714
p44_gpcc-octree-predlift_r04,0.081076708973,0.12965101929,0.20279202717,0.44716956646,0.16131915967,5533376.893,0.84755054255,0.9333287532,1.0174043637
p44_gpcc-octree-predlift_r05,0.079186096265,0.12383667014,0.19195909964,0.45082343636,0.15713580533,7108666.5924,0.70391697332,0.80528843068,0.90439449376
p44_gpcc-octree-predlift_r06,0.078105017957,0.1209465198,0.1864572924,0.45299045346,0.15819623537,7804736.261,0.67351895465,0.74281233489,0.84371703105
p44_gpcc-octree-raht_r02,0.121430899,0.1443270273,0.2503295106,0.4896104045,0.1581699994,601087.9934,2.487988682,2.663154645,2.860536994
p44_gpcc-octree-raht_r03,0.098891534002,0.13800592417,0.22705067914,0.45990060428,0.16217762498,2950332.6731,1.2603989106,1.3856487243,1.4942253714
p44_gpcc-octree-raht_r04,0.081076708973,0.12965101929,0.20279202717,0.44716956646,0.16131915967,5838703.4902,0.84755054255,0.9333287532,1.0174043637
p44_gpcc-octree-raht_r05,0.079186096265,0.12383667014,0.19195909964,0.45082343636,0.15713580533,7410711.3988,0.70391697332,0.80528843068,0.90439449376
p44_gpcc-octree-raht_r06,0.078105017957,0.1209465198,0.1864572924,0.45299045346,0.15819623537,7916664.5551,0.67351895465,0.74281233489,0.84371703105
p44_vpcc_r00,0.056408389462,0.12512011181,0.19321829904,0.45865020675,0.18003812203,3313422.1876,0.64893511216,0.76033402589,0.87592799556
p44_vpcc_r01,0.064026383695,0.12863843522,0.19544067925,0.45304954433,0.17694669089,4355938.1789,0.63886246416,0.73541749841,0.8308135795
p44_vpcc_r02,0.0658573771,0.12599336569,0.19078575872,0.44681741686,0.17711398965,5375322.3229,0.63282682098,0.72659521583,0.81606550912
p44_vpcc_r03,0.066848536532,0.12371122468,0.18856586873,0.4438518665,0.17693049091,6281175.9936,0.63211000107,0.72415949819,0.8127301103
p44_vpcc_r04,0.066527991515,0.12092547012,0.1854707181,0.44217917436,0.1771221407,7017034.5061,0.63042647529,0.72254892353,0.8091105272
p44_vpcc_r05,0.066346971264,0.11568195896,0.18106744379,0.43912413898,0.17505215088,7220465.0316,0.64735721971,0.73972786192,0.82776847921
p45_geocnn_r01,0.0678435432091,0.164010323221,0.212007169576,0.504034308908,0.133486094615,41461605.9906,0.661681739989,0.682553937728,0.706384449712
p45_geocnn_r02,0.0537346677039,0.144668305536,0.182041553278,0.499930015534,0.130338972262,40032202.7882,0.673672297549,0.684156729307,0.717319921547
p45_geocnn_r03,0.042793346256,0.125671780478,0.157836609292,0.50049765374,0.125668292482,38897365.8234,0.682257133703,0.689506197786,0.727752763037
p45_geocnn_r04,0.0381149262246,0.113954700753,0.143888345893,0.50023084143,0.124161538494,38409795.9098,0.686734966406,0.68994020866,0.732819180265
p45_gpcc-octree-predlift_r02,0.053455211973,0.13238877672,0.16548904658,0.48637376473,0.13879387915,1447847.9234,2.6758880128,2.685995893,2.8798399112
p45_gpcc-octree-predlift_r03,0.047094709689,0.11930766003,0.14686527895,0.48808819358,0.13525345896,6581583.9368,1.3470004018,1.3523937002,1.4530237961
p45_gpcc-octree-predlift_r04,0.035833315616,0.0969110213499,0.123352715521,0.492408027454,0.134790270969,15147155.5689,0.908438914071,0.914812674107,0.989546290242
p45_gpcc-octree-predlift_r05,0.0342381770849,0.0918946491715,0.119337704467,0.493324226142,0.134245334539,21498923.9503,0.778243026639,0.794915117116,0.855256308838
p45_gpcc-octree-predlift_r06,0.03150226222,0.211928644367,0.147818470778,0.474350349796,0.164941696865,22067496.4601,0.631122390935,0.648450020888,0.699582140778
p45_gpcc-octree-raht_r02,0.053455211973,0.13238877672,0.16548904658,0.48637376473,0.13879387915,1203690.0171,2.6758880128,2.685995893,2.8798399112
p45_gpcc-octree-raht_r03,0.047094709689,0.11930766003,0.14686527895,0.48808819358,0.13525345896,6136098.4466,1.3470004018,1.3523937002,1.4530237961
p45_gpcc-octree-raht_r04,0.035833315616,0.0969110213499,0.123352715521,0.492408027454,0.134790270969,14318408.9128,0.908438914071,0.914812674107,0.989546290242
p45_gpcc-octree-raht_r05,0.0342381770849,0.0918946491715,0.119337704467,0.493324226142,0.134245334539,21129594.9117,0.778243026639,0.794915117116,0.855256308838
p45_gpcc-octree-raht_r06,0.0330933089327,0.0889153654445,0.118811008152,0.496352425531,0.132676679879,24416457.9181,0.730859354549,0.744703893591,0.799275577425
p45_vpcc_r00,0.021594349357,0.094563917006,0.13810910133,0.50474972238,0.12344188999,9973682.9918,0.67738128451,0.70304164973,0.75917892163
p45_vpcc_r01,0.0250644300814,0.098774640982,0.140715761482,0.501761453015,0.126535152832,13677860.3126,0.675735468719,0.696694629882,0.750464284729
p45_vpcc_r02,0.02823657421,0.0991815765342,0.137539293481,0.497117815554,0.13092658482,17465989.6531,0.672744443879,0.691793472591,0.745556608805
p45_vpcc_r03,0.0279109569073,0.0945558260509,0.131888423498,0.496497563182,0.131886061697,21868261.0305,0.671800242589,0.690548011912,0.747617682982
p45_vpcc_r04,0.0330851072203,0.103855723396,0.13937650598,0.494601091017,0.135802635579,26034558.2282,0.662092395815,0.681535558595,0.734702258803
p45_vpcc_r05,0.0300224356336,0.0923415152561,0.12479329912,0.495700346401,0.130395409362,28086923.2759,0.673172219869,0.693955982985,0.747317038299
p46_geocnn_r01,0.091239706785,0.15022745527,0.23611000528,0.45434335066,0.16586810915,2403076.9369,0.76123065995,0.66163423954,0.6226608833
p46_geocnn_r02,0.082787924611,0.14298677734,0.21770287558,0.44892673839,0.16397372799,2368247.5825,0.77422387285,0.66421616772,0.62306528689
p46_geocnn_r03,0.078658616764,0.13722522112,0.20637832632,0.44427602276,0.16400675975,2349331.4905,0.78101128502,0.66474742068,0.62202952464
p46_geocnn_r04,0.073100574871,0.12741505035,0.1876820772,0.43716246033,0.1638160376,2297426.1914,0.79121630294,0.66409060299,0.62009407769
p46_gpcc-octree-predlift_r02,0.08553863607,0.1305015759,0.2071113685,0.4316556674,0.1660919497,140471.4789,3.057729037,2.657565137,2.495658646
p46_gpcc-octree-predlift_r03,0.07754247904,0.1226587344,0.1862874551,0.4314780087,0.1635946438,437482.0648,1.543134695,1.332607718,1.248361263
p46_gpcc-octree-predlift_r04,0.06672473223,0.1152943568,0.1638586413,0.4438512351,0.1572613699,846470.0566,1.022675616,0.8858484306,0.8543372342
p46_gpcc-octree-predlift_r05,0.066582094835,0.11192165817,0.15910462359,0.44202276382,0.15701603245,1130104.8835,0.88272468446,0.77955849123,0.70935079811
p46_gpcc-octree-predlift_r06,0.069835514926,0.11383377154,0.16581631266,0.44268956444,0.15679316074,1306550.8563,0.8227085311,0.72072693307,0.66838421061
p46_gpcc-octree-raht_r02,0.08553863607,0.1305015759,0.2071113685,0.4316556674,0.1660919497,146594.7661,3.057729037,2.657565137,2.495658646
p46_gpcc-octree-raht_r03,0.07754247904,0.1226587344,0.1862874551,0.4314780087,0.1635946438,463887.4292,1.543134695,1.332607718,1.248361263
p46_gpcc-octree-raht_r04,0.06672473223,0.1152943568,0.1638586413,0.4438512351,0.1572613699,851451.52,1.022675616,0.8858484306,0.8543372342
p46_gpcc-octree-raht_r05,0.066582094835,0.11192165817,0.15910462359,0.44202276382,0.15701603245,1127464.6919,0.88272468446,0.77955849123,0.70935079811
p46_gpcc-octree-raht_r06,0.069835514926,0.11383377154,0.16581631266,0.44268956444,0.15679316074,1281791.3193,0.8227085311,0.72072693307,0.66838421061
p46_vpcc_r00,0.04532599697,0.1291264333,0.1948544525,0.4650040697,0.1604389048,688256.0778,0.7887522557,0.6926234504,0.6211930421
p46_vpcc_r01,0.06690249386,0.1498871902,0.2262794578,0.459696334,0.1679118135,825122.3914,0.7416471722,0.6610041327,0.5937075393
p46_vpcc_r02,0.06736915424,0.1437724369,0.2147607275,0.4468437933,0.1723791167,958141.4175,0.7319709574,0.6538600318,0.5898766703
p46_vpcc_r03,0.065818528946,0.13790468088,0.2059999659,0.44186817717,0.17415562879,1028717.4808,0.72920064722,0.65348091941,0.58464082562
p46_vpcc_r04,0.066899589823,0.13493431102,0.20256212219,0.43617130667,0.1754057364,1121935.2593,0.71923590511,0.64819105292,0.57763600176
p46_vpcc_r05,0.062967215854,0.12337593896,0.18316773993,0.42964756681,0.17097804803,1156916.7469,0.75753274492,0.68061429032,0.59715015156
p48_geocnn_r01,0.103152911,0.15512127675,0.24224801259,0.48344343544,0.15537557602,3643025.2089,0.72374753118,0.68112949864,0.63055428786
p48_geocnn_r02,0.090255551091,0.14883620994,0.22485250656,0.47430180026,0.15443195577,3428841.3097,0.74982212112,0.68467764928,0.63184846287
p48_geocnn_r03,0.084598032715,0.14236343185,0.21238400561,0.47003185253,0.15356259749,3376139.2254,0.76045348861,0.68728712835,0.63054304344
p48_geocnn_r04,0.080096580695,0.13528974581,0.19997182479,0.46565326415,0.15306778892,3322564.4252,0.7691158304,0.68785189685,0.63137084877
p48_gpcc-octree-predlift_r02,0.09750948973,0.143973378,0.2330853857,0.4564428346,0.1623091609,160303.7586,2.931296698,2.743768848,2.536115117
p48_gpcc-octree-predlift_r03,0.08326650699,0.1327712151,0.204093708,0.4526927238,0.15953378,592370.4937,1.491971488,1.38398602,1.283448559
p48_gpcc-octree-predlift_r04,0.072747170126,0.12556213622,0.18526431946,0.44932505363,0.15700403733,1182805.4063,0.98691486399,0.93343798298,0.86737850211
